4849497510,61,c24a42deaf644601f0fd9f53894d6bc8,Power Blast,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,2020-04-02 20:29:30.487000,2022-09-15 22:40:50.853000,1,13728184664,87013254361,0,0,,
10724732638,61,c58a76b6a3d5f763eb1ff80f1534dafc,Point 2 Face,,2022-08-26 19:06:32.390000,2022-08-26 19:06:32.457000,1,13438000987,87013231866,0,0,,
4940592718,61,49b5c14530de4eb13ca5633544f46e05,Confused,Who? What? Where? When? Why? How?,2020-04-24 22:20:04.393000,2020-05-29 22:34:17.683000,1,5883574773,25009859295,0,0,,
10724133813,61,370d1a1793ccc1137b451e8e1855c76f,Drum Master Royal Blood Face,,2022-08-26 17:56:08.153000,2022-08-26 17:56:08.253000,1,13437211923,87007503389,0,0,,
4391211308,61,df718cfe461df5e855e6b3d55123ceab,Y,An elegant stretch that can also be used to spell words that only have the letter Y in them.,2019-11-16 00:43:50.490000,2022-09-15 22:40:51.763000,1,13728184809,87007013662,0,0,,
3307604888,61,38cf2cffe75e55543f16065b036f76e7,Ud'zal's Summoning,,2019-06-14 17:58:56.027000,2022-09-15 22:40:51.670000,1,13728184795,87007617957,0,0,,
7422841700,61,d95dcc96b2a785bb6357b88c53f54aee,On The Outside - Twenty One Pilots,I'm on the outside in the summer heat.,2021-09-06 23:13:20.183000,2022-09-15 22:40:50.747000,1,13728184650,87013153891,0,0,,
10724578114,61,fc5c2248c607648b1dd8ae3af3f77b9d,Hero Landing Face,,2022-08-26 18:48:31.613000,2022-08-26 18:48:31.667000,1,13437796561,87011759603,0,0,,
71360335788903,61,1bbc4273346a2dab4e42ac1f7ace63ed,Freestyle Carioca,is a fun and Energetic Dance Move Inspired by the Vibrant Street Styles of Rio de Janeiro.,2025-08-10 15:38:03.507000,2025-08-10 21:51:17.390000,5455033648,33891892489,154833216132,0,0,,
78587292062862,61,c7df1fa258ceefe81f553c7fe8c9162a,The Polly Shuffle,The Polly Shuffle,2025-08-08 12:41:48.847000,2025-08-08 12:41:48.853000,1555816778,33813130715,154802582104,0,0,,
76615036686038,61,8dd536f13a6dcea4d751a290207b8f1a,Hey Now Follower,⭐Click Favorite for cheaper price,2025-11-06 11:34:39.487000,2025-11-06 11:34:39.530000,9874225426,37086328811,155881047334,0,0,,
4212496830,61,ccbc9224df8a1503d84dbe12d9f405d8,Zombie,Hrrrrggggggrraaaahhhhhhhhhhh... It's hard to talk when your tongue is rotten...,2019-10-26 00:07:31.037000,2022-09-15 22:40:51.787000,1,13728184811,86961850033,0,0,,
10214406616,61,82f062f01b65d44069fee8ef23f0dfe7,Frosty Flair - Tommy Hilfiger,,2022-07-13 19:15:02.967000,2025-08-28 22:42:27.467000,3399583378,12770085876,82223012021,0,0,,
10724570441,61,aed3a97083ae04e32a2948317eadba97,Happy Idle Alt Face,,2022-08-26 18:47:33.527000,2022-08-26 18:47:33.583000,1,13437786372,87011680361,0,0,,
81430482677973,61,d6dac3088d806b02d214f2e6820f408b,Float Aura Pose,Floating with style.,2025-09-06 14:22:39.403000,2025-09-07 17:05:00.147000,7874718916,34791441418,155175576743,0,0,,
10724611182,61,335bb1f6b42fa9f42b0cf1ec65dc1508,Jacks Face,,2022-08-26 18:52:23.320000,2022-08-26 18:52:23.383000,1,13437840493,87012075027,0,0,,
3994129128,61,42b197daf426cbc87c41c74a1696ff7d,Fishing,"I've never caught a fish, but I'm not about to stop trying.",2019-09-27 23:46:43.450000,2022-09-15 22:40:50.007000,1,13728184530,87011476758,0,0,,
80718523877136,61,a5030d10025ffb52b25842668afe7043,Lizard Lizard Lizard,"I found out one of my favorite memes, I am making a video for didnt have a roblox animation so I made one. It has 4 seconds of slaps with 1 second of pause I tried to time it the best I could but, roblox does not allow me to shadow video in studio",2025-08-28 06:37:18.883000,2025-08-28 06:37:18.890000,1757696688,34499901428,155067905322,0,0,,
4391208058,61,1db80d09e7923986ab01ff29e34ea85e,Shuffle,Stop doing that. You'll wear a hole in the carpet. ,2019-11-16 00:43:20.337000,2022-09-15 22:40:51.227000,1,13728184721,87013649673,0,0,,
76621716203334,61,abe852bec8928ddb6cb0c06f2336abfe,DJ Khaled Shuffle,"Make sure to FAVORITE for more EMOTES
 
Join - Trash Swag UGC

LIFE IS ROBLOX",2025-09-19 18:12:24.090000,2025-09-19 19:59:28.753000,7697653094,35183067628,155329483803,0,0,,
79868479080607,61,67a16a4514587824b701a4048d6e35a9,uncle samsonite dance,uncle samsonite favorite please,2025-08-12 15:03:17.880000,2025-08-12 15:03:17.887000,4858139928,33961769168,154860758822,0,0,,
80874149292082,61,046672cd25a649d799c3cd5bad82f0fb,Thumbs Down,Nuh Uh,2025-08-11 13:40:54.677000,2025-08-11 17:36:08.557000,8244039483,33924491279,154846062515,0,0,,
82539876076470,61,cd9c2d1b1ad465d95cbdd8097559e5f7,Letter A,"Letter A

More Letters:
https://www.roblox.com/catalog?Category=1&CreatorName=UGC+Bundle+Group&CreatorType=Group&salesTypeFilter=1",2025-08-09 16:20:02.583000,2025-08-10 06:58:44.947000,8885487098,33855863248,154819465918,0,0,,
75834194377037,61,18f06c02ba7a4251b7c6dadd9c2ef5c8,♡ cute twirly kawaii doll side pose,a,2025-09-03 17:33:12.430000,2025-09-03 22:27:55.487000,2232500726,34709965291,155145610601,0,0,,
4390121879,61,0e418aa503bfa6d197b7ee7987c1f619,Sandwich Dance,Something something baseball bat.,2019-11-15 21:51:44.543000,2022-09-15 22:40:51.137000,1,13728184710,87013477949,0,0,,
79707568321353,61,1536ca35485d99bb27a1f9015ef72197,Flamboyant Beach Boogie,1...2...3... SERVE,2025-08-10 07:17:31.430000,2025-08-10 08:28:14.933000,145033853,33878896746,154828437119,0,0,,
10724119906,61,9ecd1faae944ad492a9291797ff4463e,Curtsy Face,,2022-08-26 17:54:23.733000,2022-08-26 17:54:23.780000,1,13437193638,87007364356,0,0,,
78396541412718,61,e5b4752c253e68daaf8eb871ff9f0504,Test Animation, in progress,2025-08-16 00:17:31.347000,2025-08-16 00:17:31.363000,8374755303,34077777801,154906775624,0,0,,
78693288341995,61,446ec0f0da27ff2b464b24035be9720b,The Flash - Speed Mirage,"""IT WAS ME BARRY!""

WORKS IN GAME AND ON R6 AND R15
For more emotes check out the group
",2025-10-09 22:10:32.540000,2025-10-09 22:30:29.620000,9672362048,35806797428,155571697228,0,0,,
91806448522139,61,deacc178aaa56c79e6dfafbb11225843,Flash Step,"what, how did you get so fast?!  ZOOM OUT TO SEE FULL EMOTE

more emotes ⬇️ https://www.roblox.com/catalog?Category=12&Subcategory=39&CreatorName=super+silly+emotes&salesTypeFilter=1&SortType=2&SortAggregation=1



This emote was made in full accordance with Roblox’s validation standards and remained fully compliant with all applicable rules and guidelines at the time of submission",2025-09-02 03:19:57.437000,2025-09-04 04:09:02.510000,9136036116,34668049341,155130174240,0,0,,
74439450048503,61,0a52f2e709448a01d67360e1a9934474,Michael Myers dance,⭐More  Emotes in group: https://www.roblox.com/communities/35055447/seller1#!/about,2025-09-17 18:42:48.833000,2025-09-19 16:56:23.720000,7442308849,35127066799,155306575306,0,0,,
87861148328778,61,7b021568f2f82215743a831984c67f1a,floating Headless Halloween,with this emote you are really tuff,2025-11-08 07:10:09.610000,2025-11-08 16:46:49.180000,9895175673,37134954671,155898935469,0,0,,
88858532146462,61,3e5fcc834dd2829b5a21df0f76963689,Cute Looking Back Pose!,"perfect for showcasing personality!



This is our first emote!",2025-09-04 15:31:55.103000,2025-09-04 15:31:55.107000,4613074,34732460216,155153931325,0,0,,
6865013133,61,f2f6e026e063496f6ac1633183851c52,Cha Cha,Lively moves for a lively celebration. ,2021-05-25 19:54:30.400000,2021-07-07 16:29:22.603000,1,8468096886,49549161132,0,0,,
74465632515860,61,c267f26915d53de6594c2af366b30806,♡ Bear hug 1,more ugc and emotes in my group ♡,2025-08-21 18:41:08.450000,2025-08-21 19:12:40.447000,5420672053,34278425999,154985141418,0,0,,
90145214623796,61,ba9e5e56bc7c9f174b40ef2c792c8634,Jumping Spider,"Check out more of our UGC:
https://www.roblox.com/communities/14867554/60-houseparty#!/store",2025-10-20 15:40:59.203000,2025-10-20 16:51:23.693000,3552109060,36135327557,155700931081,0,0,,
81011129131522,61,af34f45ea341e24c877a1bc75ce9a65c,Skillful Floating,"Skillfully floating.

Join our group for more emotes!",2025-10-13 21:26:11.033000,2025-10-13 21:26:11.040000,3787031039,35934564118,155621514814,0,0,,
86936810320822,61,59514ac205041b050d1759395e12b9d0,Headless Juggling Head  [Loop],Juggling head like a ball⚽,2025-09-18 04:26:37.973000,2025-09-20 13:04:51.833000,1262483831,35138631933,155311798075,0,0,,
10706508686,61,280d74b23826ed3ac7a3c820622a71e7,Agree Face,,2022-08-24 22:49:23.590000,2022-08-26 17:44:44.350000,1,13437085180,87006589142,0,0,,
98898862828299,61,91116629802d3211419c233ced96fa10,so based dance,dance,2025-08-08 16:59:56.090000,2025-08-08 16:59:56.097000,4348476699,33820680089,154805636887,0,0,,
113228530074622,61,b2d2f50d58bc135c0f15b7ba138203b9,Face Palm,When someone is really getting on your nerves!,2025-08-09 17:10:07.650000,2025-08-09 17:10:07.657000,262393444,33857343446,154820063077,0,0,,
114395188118275,61,7e41d2ea25a1c285ad1b9197dd3ba40e,┊ cutesy heart pose,https://www.roblox.com/communities/35500657/glin#!/about,2025-08-11 16:26:59.623000,2025-08-17 22:03:40.817000,7872440098,33929394950,154847995773,0,0,,
117876070880190,61,e16c45305ddb9147f8aad7ce12bb46b9,8-bit retro zombie walking animation (fast),"Ahhhh a zombie

Slower version - https://www.roblox.com/catalog/78482728797203/8-bit-retro-zombie-walking-animation",2025-08-17 08:36:06.150000,2025-08-18 11:57:40.307000,9082357599,34126095509,154924622727,0,0,,
125112480661492,61,aca6316879d8884f82ade9da806d9633,Offer My Hand💍,"One knee, one promise.",2025-08-09 22:26:38.943000,2025-08-09 22:36:58.790000,3809227531,33866182552,154823655970,0,0,,
129816738255173,61,b56d94c28283a5be6b5e580491289a97,Rakai Emote Meme,"credits:
""uploader"" by BO7TOM
""animator"" by angreyi
is licensed under group: qwosad

Original work has been modified, including changes to [model structure and/or coloring], as permitted under the license.

Due to platform limitations, private message creator for licencing proof and further credit obligations 

Tags: Ducada ducada No vibe acelerada Brazilian Phonk Trendy Danc emo vamp gothic um ok lol ugh idk ew swag cyber envy cross doll grunge thrift bella swan twilight bliss vampire scene skull punk rawr tragic acid sick aesthetic core softies slenders cnps copy and paste cute fairy gyaru tongs kawaii sanrio hk hello kitty maid school girl new sale korblox black crop tops jeans shorts socks bikinis bodysuits queens barbs barbies models baddies pick me dh da hood nicki ariana doja ayesha kylie chain necklace gold silver da hood rings diamonds tattoos by shading abs belly button piercings peircing milkskie milker milk implants jugs berys",2025-11-01 16:57:27.683000,2025-11-01 17:50:17.430000,9511415030,36961453185,155834357168,0,0,,
135694193395542,61,8ffa03a6ade9c9f231018bb23f874669,Challenge Pose,You were wrong about me. I know who I am.,2025-09-14 20:04:27.133000,2025-09-14 20:04:27.140000,169047297,35048771973,155276086534,0,0,,
3360686498,61,f112a37ada798ccaa3e5732304abfa37,Stadium,WooooooOOOOOOooooooOOOOOO,2019-06-24 20:04:44.433000,2022-09-15 22:40:51.350000,1,13728184747,87013769558,0,0,,
77690607166837,61,a4929b6f4b3b7152ab64ba36aacd5f7b,R6 point,ai generated description,2025-09-01 20:16:53.330000,2025-09-02 20:45:16.953000,254431265,34659163028,155126688050,0,0,,
78267935983362,61,42644d6926812dd9b27fcab378c0d2a1,Basketball Zero Awakening Part 2,Basketball Zero Awakening Part 2,2025-10-26 14:00:02.767000,2025-10-26 14:00:02.773000,3959602859,36793444360,155770666751,0,0,,
85364777159340,61,63385b83ae99301e667354688982c9e6,Rat Dance,"Rat Dance

✨ More Emotes: 
https://www.roblox.com/catalog?Category=12&CreatorName=Lucky+UGC+Creations&salesTypeFilter=1

Tags: Rat Dance",2025-08-12 14:48:45.730000,2025-10-23 19:44:30.327000,7468398950,33961370688,154860601368,0,0,,
95256510647585,61,ecccd275f9c4cdfe495a2e0f29d95782,♡ cute meow pose,"Join Group and Favourite for cheaper :

https://www.roblox.com/communities/108698652/cute-poses#!/about

More Emotes :

https://www.roblox.com/communities/108698652/cute-poses#!/store",2025-08-09 18:27:19.523000,2025-08-23 18:57:18.173000,9145523698,33859583236,154820986658,0,0,,
103777512212801,61,dbea2fd2821de90989441ac85d925984,♡ cutesy bored girly idle,"𝜗ৎ property of interlaced
    ♡ join group for more https://www.roblox.com/communities/14221247/interlaced#!/about 𝜗𝜚

𐙚 DMCA PROTECTED - don’t steal

tags ୨୧ ୨୧

.・゜-: ✧ :-

bear pawprint flower pandausa floral butterfly lace unicorn elf bye bypassed doll skirt mhm bypassed doll skirt cute sad da hood cutecore pink ribs silly red velvet sanrio tt flamingo valentines cyber maybe legwarmers paw crop top gothic soft meow strawberry catgirl sleepy hello kitty meow kogal blush my melody cinnamoroll pompompurin sanrio bandaid coffin stickers void fairykei cuts bruises teeth grunge envy jealousy rotten emo vamp kpop pretty adorable japanese korean 2000s skulls cyber y2k ୨ৎ",2025-09-29 00:42:53.503000,2025-09-29 02:19:47.557000,3358899033,35491969398,155445263341,0,0,,
105497345078261,61,6131d740302e63e16a0f23d49e45e1c0,10 p,a,2025-10-13 10:21:12.073000,2025-10-13 10:21:12.083000,8592278740,35918675971,155614933402,0,0,,
84101573855667,61,87e27a108662f02501fda7cdcb2266d5,Cute Sitting Pose, Idle Sitting Pose. Use this to chill !,2025-08-11 01:19:24.570000,2025-08-11 09:04:55.447000,4186527509,33908408391,154839929040,0,0,,
108751933478702,61,d39156c41595e38f3bd75ed723d6e796,Sitting Pose,⭐Click Favorite for cheaper price,2025-11-05 13:23:05.333000,2025-11-05 13:23:05.390000,9874225426,37065110725,155873040742,0,0,,
109194280692855,61,89fc696a07849ff17f5e33ca9626c796,Lawnmower🚜🚜🚜,"mower your lawn with this emote
if you wanna buy this emote, please do it through this game:  https://www.roblox.com/games/77381257838417/STUPID-ugc-emote-alliance-group-shop

while you dont have to, it would be more beneficial ",2025-09-12 12:37:13.580000,2025-09-16 13:50:25.680000,875107256,34963872408,155243604130,0,0,,
10724105474,61,35075cf048f38d06d0b6eaa916c3637f,Burberry Gem Face,,2022-08-26 17:52:40.570000,2022-08-26 17:52:40.627000,1,13437174429,87007226067,0,0,,
6797919579,61,50a0d0d0206fbd96b78834a1e11abd36,Hips Poppin' - Zara Larsson,Get your groove on!,2021-05-10 21:36:57.120000,2022-09-15 22:40:50.350000,1,13728184583,87011839738,0,0,,
72676257440736,61,9219f5a2cbddcf08e53e27272847ce13,Helltaker Dance,Helltaker Dance demons,2025-08-30 09:23:06.403000,2025-08-30 09:23:06.410000,780199601,34570482144,155094461462,0,0,,
76885511173058,61,92fd3137997ac2991359fbe342484424,D4C Idle,D4C Idle,2025-10-19 14:27:28.463000,2025-10-19 14:27:28.473000,4013344540,36105234762,155689426182,0,0,,
78106372512655,61,801eba4eec7089e31653435ea4caf72f,Confess your Love,"⭐ favorite for a lower price

join phirelaypore for more items

more emotes: https://www.roblox.com/catalog?Category=12&Subcategory=39&CreatorName=phirelaypore ",2025-10-27 18:22:23.350000,2025-11-10 07:41:00.027000,5403287012,36829831846,155784501289,0,0,,
6869813008,61,29c90f3fd9955b1256ae08798c68883d,Samba,A cool twist for the heat of summer. ,2021-05-26 23:14:16.210000,2022-09-15 22:40:51.113000,1,13728184707,87013451209,0,0,,
14900252106,61,bd66b5169c8cb96ae37bab94896d3897,test23,this is just a test,2023-09-27 20:54:15.193000,2023-09-27 20:54:15.193000,2953118434,19450156658,143425607409,0,0,,
94074223947840,61,4b80e827db960f3b18e3bb7d2542dd83,(OG) Michael Myers Bounce,"MORE emotes coming soon!

https://www.roblox.com/communities/172392877/PUMPKIN-SQUADRON#!/about",2025-11-04 10:23:18.023000,2025-11-04 10:23:18.070000,9726123722,37038058393,155863185207,0,0,,
127194303811078,61,96c40844d6c6af89e01e9598043f3ba8,[NEW!] Biblically Accurate Emote,"✨✨FAVORITE FOR CHEAPER✨✨

Become a biblical angel ✨
Favorite and Join group for cheaper!
Group🛒: https://www.roblox.com/communities/35435259/Trends-UGC#!/about",2025-08-10 06:58:56.253000,2025-08-14 08:57:14.870000,7805857029,33878503450,154828295032,0,0,,
84537872799071,61,da24fe7849c52d13b84f11613ec94ba3,:/,:/,2025-11-03 15:15:24.643000,2025-11-03 15:15:24.697000,717253479,37018871171,155855825182,0,0,,
86753532068024,61,d7d54de8c896dd034142b34b89b05a0b,cutesy girl emote,"shop moxi!
https://www.roblox.com/groups/32570175/moxi#!/about

milky valentine christmas winter dh bypass polka dot sanrio baddie piercing gal gyaru edgy bypass dh strawberri anime 90s sanrio shortcake da hood rhinestone waisted low piercing waist slim club iris model barbz party barbie pink kawaii fairy outfit low waist angel viral princess fishnet emo scene simple life shadings barbz aesthetic kitty cyber belly button baddie fairy jewelry juicy couture grunge qt wings sweet pinky heart cinnamoroll ripped shading skull onesie angel pop cute rare bratz pastel outfit low waist angel hk hello 90s envy emo punk plushie kitti harajuku cat angel pls k queen hello kitty bunny my melody miso zombi pup cinna shirousa keroppi k lace tragic corset kitty cutecore mlp pick me ugg uggs",2025-09-30 03:55:38.970000,2025-09-30 05:31:49.483000,4718814157,35521950195,155457166037,0,0,,
90952340970084,61,a5e0291371126611352c306dda61c525,Kawaii wave ,"Who needs the boring old roblox wave, when you can have this super cute ""Kawaii wave""? 🌸",2025-08-13 12:37:36.323000,2025-08-13 12:37:36.330000,2862215389,33991336295,154872492013,0,0,,
10724098469,61,bf4aa1695bef8adf7069eefb908f73c7,Victory ### #### Face,,2022-08-26 17:51:44.957000,2022-08-26 17:51:45.010000,1,13437164964,87007151240,0,0,,
74275858602383,61,ea08d0e4bdc80aac9057649ab8c37c3b,Fake Death Troll - Emote,"Lying on the ground / Fake Death
",2025-08-10 23:11:42.907000,2025-08-19 00:02:09.340000,5516195800,33905406056,154838733618,0,0,,
127637671970363,61,6d080127560e31e8cc2cedd2414ba3c9,Domino - Stray kids,⭐️ More emotes here: https://www.roblox.com/communities/142749796/Emotes-Peak#!/store,2025-09-18 20:10:01.977000,2025-10-25 18:22:12.350000,9473733456,35157948459,155319614985,0,0,,
10724425256,61,ceef7be1d1ee2b9e422b81b6639bf96d,Tilt Face,,2022-08-26 18:30:42.980000,2022-08-26 18:30:43.083000,1,13437595811,87010299836,0,0,,
9408642191,61,896c7cdea86802ecfcc33ec8255ee5b4,Hyperfast 5G Dance Move,This hyperfast 5G dance move makes your avatar dance in high speed.,2022-04-19 01:25:23.330000,2022-09-15 22:40:50.467000,1,13728184603,87011961128,0,0,,
9528286240,61,3cf13587c1a1efdb4e85e368e98d9872,Annyeong (안녕),The proper Korean greeting.,2022-05-02 17:24:40.497000,2022-05-03 00:57:35.460000,1,11815575521,76340296391,0,0,,
6797938823,61,c8aa53250640884db52302e4faca4007,Take Me Under - Zara Larsson,Boogie down to your favorite tunes!,2021-05-10 21:41:56.660000,2022-09-15 22:40:51.517000,1,13728184777,87010392065,0,0,,
10724158202,61,fc2ddc384b1f8fb773139af80c6b392a,Top Rock Face,,2022-08-26 17:58:49.733000,2022-08-26 17:58:49.770000,1,13437243506,87007720295,0,0,,
4646306583,61,9ecd1faae944ad492a9291797ff4463e,Curtsy,How do you do?,2020-02-01 01:02:03.927000,2022-09-15 22:40:49.713000,1,13728184486,87007364356,0,0,,
83281694262442,61,1b0d0d41a27238a1b18926d007a2a596,Hip Pop Dance,Inspired by Victory Dance 121 from Player Unkown!!,2025-08-12 00:44:04.810000,2025-08-12 00:44:04.820000,4058688888,33943301502,154853666291,0,0,,
89535391366809,61,5593a489751de1d0b4e7011fce5ab1b9,Making Faces,Taunt on your friends and enemies (and frenemies).,2025-08-27 22:58:46.997000,2025-08-27 22:58:47,9290450573,34491936385,155064896404,0,0,,
3576747102,61,4dab0d06863b12878f869301ce9df745,Around Town,Stirring up something good.,2019-08-01 20:32:00.503000,2022-09-15 17:50:00.327000,1,13725708191,87006931587,0,0,,
10147919199,61,568998def85e84cdb04717e7c327fb62,BURBERRY LOLA ATTITUDE - BLOOM,Look to Lola’s playful side and let the rhythm take control,2022-07-07 18:01:57.250000,2025-08-28 22:42:26.403000,5351586386,13728184463,87007202214,0,0,,
77850633553632,61,e25116e89853883293d190f1f24d5aa6,invisible,legless and armless for no reason,2025-09-06 10:04:17.747000,2025-09-06 10:04:17.753000,723787584,34784283373,155173041719,0,0,,
100008966296749,61,ee9647cf0afe9b52872e4cba03209c60,Rushin' Around,"💖 Emote inspired by popular games and social media, ready to use.

👯 FIND MORE EMOTES HERE
https://www.roblox.com/catalog?Category=1&CreatorName=Emote+Marketplace

🎬 Emote Marketplace COMMUNITY
https://www.roblox.com/communities/761014936/Emote-Marketplace

⚠️ Copyrighted • Do Not Reupload or Use Without Permission!",2025-08-12 01:17:11.030000,2025-10-05 13:52:05.583000,9133844824,33944102610,154853998579,0,0,,
101419818242433,61,8aacc006457710a4320a445234dfd14c,Cute Hip Dance,"Cute hip Dance v2


animated by: 21ock


tags: cute, hip, dance, happy, shake, shaking dance, shake dance",2025-10-01 00:27:00.373000,2025-10-01 00:27:00.380000,1795374292,35544726016,155466179735,0,0,,
112959498799636,61,9b4f25659d0d19b5fdf49ee91b5b2650,Hip Sway,Join my group,2025-10-23 00:13:24.457000,2025-10-23 00:13:24.470000,9134259864,36198924746,155726274728,0,0,,
114035414970074,61,d4892e468ef15dd0435575a26ac6adc4,Taste - Sabrina Carpenter,"→ shop for more:
https://www.roblox.com/communities/33975593/kekes-choice#!/about

thank you for shopping!",2025-08-17 23:28:35.653000,2025-08-18 00:21:44.610000,5643804204,34150424697,154933939489,0,0,,
4849493309,61,da43e3e694971d38f9919fcbbfcfe65d,Chicken Dance,I do want to be a chicken! It's a peaceful life.,2020-04-02 20:28:14.650000,2022-09-15 22:40:49.667000,1,13728184479,87007321330,0,0,,
10724551787,61,146491a2f186b72be4064f6a0e225212,Floss Dance Face,,2022-08-26 18:45:22.527000,2022-08-26 18:45:22.577000,1,13437761658,87011501419,0,0,,
75742126368586,61,93d37094d32e3bf5e3429be3eea4220d,Wiggly wobbly,emote,2025-08-19 07:45:55.527000,2025-08-19 07:45:55.533000,3619345343,34192299442,154950399936,0,0,,
98883517088830,61,d1837ea7579f397e2788c292b354e87f,Blue Shirt,Blue Shirt Dance,2025-08-11 01:23:32.963000,2025-08-11 01:23:32.970000,4555200759,33908501510,154839965597,0,0,,
117299867883194,61,0286ba54b132be86c90717209c740367,nervous,hi,2025-08-09 00:47:16.273000,2025-08-09 00:47:16.280000,7513441854,33833144492,154808716553,0,0,,
120315206551632,61,14d3c2675ef64ea83adcc5f0d8fcc40b,AURA FARM EPIC EMOTE [IDLE],Follow for more ,2025-09-05 16:06:57.190000,2025-11-08 15:37:46.367000,1709819044,34760598411,155164300415,0,0,,
126679612828436,61,b2c5a7a1a357a5fe058ddc9cd760e08f,Disturbed Floating - D.C.,Shaking madness.,2025-09-09 02:42:51.647000,2025-09-09 02:42:51.653000,628728584,34872793101,155206409762,0,0,,
12715393154,61,097678f39ec0dc58283e3ec26380f33e,TWICE Moonlight Sunrise ,"Follow us to the sunrise with an emote featuring choreography from the ""Moonlight Sunrise"" music video.

Available in the TWICE Square shop:
https://www.roblox.com/games/12202678406",2023-03-07 19:18:33.523000,2025-10-16 18:24:18.673000,5253624493,16390907066,111176040518,0,0,,
87765061249881,61,4b41978511057d60d550c92d1f26c3ee,Shikamaru Thinking Pose,"join: https://www.roblox.com/communities/5797785/aoira#!/about for more
Shikamaru From Naruto Anime Pose",2025-08-18 00:21:20.430000,2025-08-18 14:23:03.233000,1520203340,34151633947,154934408655,0,0,,
88516468174250,61,1c486cd2d123db568befaf80f686373c,Kpop Dance ! FIRST EMOTE,This is my first emote please be kind!,2025-09-17 18:52:16.253000,2025-09-17 18:52:16.260000,3447084072,35127261390,155306654938,0,0,,
90625875823756,61,f4b7434ea9a44f8379a2a64204b54cbb,ISHOOP stance,stand there,2025-10-14 02:07:59.267000,2025-10-14 02:07:59.273000,8750856182,35940463584,155624189590,0,0,,
71176345393603,61,d488f7e6cec4c5b94f36991a2766a4c9,Chill Sit Pose,CHILL SIT POSE,2025-08-08 23:13:24.820000,2025-08-09 15:17:00.740000,3221329624,33830855595,154809917023,0,0,,
80963031817715,61,9133e4db96f9274677a4d26b84ed28b2,Funny Plane Transformation,Become a plane with this emote!,2025-08-08 22:46:56.880000,2025-08-11 08:27:21.700000,6045551301,33830215188,154809644651,0,0,,
89475147600409,61,9fac6fab5b5a212ff2093c6c6e2233c5,Floating Meditation,"Become one with your surroundings and embrace the elements

(Floating Effect)
UGC TateSnowy",2025-10-17 21:21:24.783000,2025-10-19 03:25:34.700000,646697085,36043192058,155665642905,0,0,,
10478377385,61,34b97df27f047c8d7245befabe042944,Swag Walk,Walking on pre-set pattern of swag walk.,2022-08-04 19:44:19.967000,2022-08-04 19:46:45.317000,1,13115378014,84756038345,0,0,,
